Gender,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Age_Group,Annual_Premium_Treated,Region_Category,Response
0,0,0,1,152.0,262,0,27010.0,0,0
0,0,0,1,26.0,282,1,2630.0,0,1
1,0,0,1,124.0,167,0,40140.0,0,1
1,0,0,0,152.0,266,1,30768.0,0,0
1,0,0,1,124.0,285,0,40887.0,0,1
0,1,1,0,160.0,144,2,26921.0,0,0
1,0,1,1,124.0,31,0,2630.0,2,1
0,1,1,0,152.0,32,2,30310.0,0,0
1,0,1,1,152.0,114,2,26901.0,2,0
1,0,0,1,124.0,245,0,2630.0,2,1
0,0,0,1,124.0,34,0,26772.0,0,0
1,1,1,0,152.0,286,2,27096.0,2,0
0,0,0,1,124.0,220,0,28972.0,0,1
1,0,0,1,124.0,80,0,40893.0,0,1
0,0,0,1,154.0,250,2,33383.0,0,1
1,0,0,1,19.0,30,0,33799.0,0,1
0,1,1,0,152.0,219,0,27668.0,0,0
0,0,0,1,26.0,74,0,2630.0,0,1
0,1,1,0,152.0,56,2,30781.0,1,0
0,0,0,1,124.0,61,1,30297.0,0,0
0,0,1,1,124.0,253,0,20953.0,0,1
1,1,1,0,152.0,95,2,26191.0,2,0
1,1,1,0,152.0,58,2,27253.0,0,0
0,1,1,0,151.0,240,2,31949.0,2,0
0,0,0,1,26.0,232,0,42747.0,0,1
0,1,0,0,152.0,292,0,31683.0,0,0
0,1,1,0,152.0,112,2,29594.0,2,0
0,1,1,0,152.0,38,2,26680.0,0,0
1,1,1,0,152.0,245,2,30065.0,2,0
1,0,0,1,124.0,151,0,56557.0,0,1
1,0,1,1,152.0,111,2,2630.0,2,1
0,1,1,0,152.0,278,2,26834.0,2,0
1,0,0,1,26.0,228,0,38010.0,0,1
0,0,0,1,26.0,243,0,2630.0,0,1
0,0,0,1,156.0,149,0,2630.0,0,1
0,1,1,0,152.0,122,2,28848.0,2,0
1,1,1,0,152.0,169,2,25714.0,2,0
0,1,1,0,152.0,128,2,27498.0,0,0
0,0,0,1,124.0,53,2,30579.0,0,1
1,0,0,1,154.0,41,0,30181.0,0,0
1,0,0,1,26.0,269,0,35640.0,2,1
1,0,0,1,120.0,10,0,25025.0,0,1
0,1,1,0,152.0,228,2,30794.0,0,0
0,0,0,1,160.0,166,0,30800.0,0,0
1,1,1,0,152.0,14,2,28885.0,0,0
0,0,0,1,26.0,296,0,25238.0,2,1
1,1,1,0,152.0,41,2,28339.0,0,0
1,0,0,1,124.0,290,0,27669.0,2,0
1,0,0,1,157.0,220,0,2630.0,1,1
1,0,2,1,26.0,18,1,2630.0,0,1
1,1,0,0,124.0,232,0,30388.0,2,0
0,0,0,1,154.0,78,0,34017.0,0,1
0,1,1,0,152.0,64,2,25540.0,0,0
0,0,0,1,26.0,235,0,59171.0,0,1
0,0,0,1,26.0,156,0,33643.0,0,1
0,1,1,0,160.0,45,2,31325.0,0,0
1,1,1,0,160.0,279,2,28641.0,0,0
0,0,0,1,124.0,126,0,49035.0,2,1
1,0,0,1,163.0,12,0,61800.375,0,1
0,1,1,0,152.0,298,2,25867.0,0,0
0,0,0,1,124.0,231,0,35835.0,0,1
1,1,0,0,124.0,251,0,28157.0,0,0
1,0,2,1,124.0,26,0,2630.0,1,1
1,0,1,1,163.0,36,0,43308.0,0,1
1,1,1,0,152.0,51,2,29218.0,0,0
1,0,0,1,26.0,225,0,31163.0,2,1
1,0,0,1,124.0,135,0,33749.0,0,1
1,0,0,1,124.0,246,0,21687.0,0,1
1,0,0,1,156.0,222,0,2630.0,0,1
0,0,0,1,124.0,274,0,28574.0,0,1
0,0,1,1,26.0,100,0,51089.0,0,1
1,0,0,1,124.0,10,0,30305.0,0,0
0,1,1,0,152.0,210,2,31082.0,0,0
0,0,1,1,152.0,84,2,26352.0,2,0
0,0,1,0,152.0,185,2,30132.0,2,0
0,1,1,0,152.0,70,2,28557.0,0,0
1,0,0,1,26.0,146,0,2630.0,2,1
0,0,0,1,124.0,86,0,26925.0,0,1
1,0,0,1,124.0,293,0,29789.0,0,1
0,0,1,1,124.0,61,0,29515.0,0,1
0,1,1,0,152.0,67,2,25884.0,0,0
1,0,0,1,26.0,44,0,36371.0,2,1
0,1,1,0,152.0,36,2,32089.0,0,0
1,0,0,1,26.0,217,1,29042.0,0,0
1,1,1,0,152.0,56,2,25711.0,2,0
0,0,1,0,160.0,26,2,31790.0,0,0
1,0,0,1,156.0,29,2,2630.0,0,1
1,1,1,0,152.0,216,2,32218.0,0,0
1,1,0,0,124.0,47,1,28646.0,2,0
1,0,0,1,124.0,251,2,38455.0,0,1
0,0,0,1,26.0,76,0,44867.0,0,1
0,1,1,0,152.0,168,2,29986.0,0,0
1,0,0,0,152.0,137,0,27580.0,2,0
1,1,1,0,152.0,41,2,28425.0,2,0
1,0,1,1,152.0,291,2,32670.0,2,0
1,0,0,1,26.0,161,0,53678.0,0,1
0,0,0,0,26.0,195,0,27726.0,0,0
0,1,1,0,152.0,92,0,27024.0,2,0
0,0,1,1,163.0,242,2,28650.0,0,1
0,1,1,0,152.0,75,2,30696.0,0,0
0,1,1,0,152.0,39,2,30468.0,2,0
0,0,0,1,152.0,216,0,32664.0,2,0
0,0,0,1,157.0,184,0,2630.0,2,1
1,0,0,1,26.0,153,0,32046.0,1,0
0,0,1,1,152.0,251,2,29746.0,0,1
0,1,1,0,152.0,195,2,26911.0,2,0
1,1,1,0,152.0,109,2,30433.0,0,0
0,1,1,0,152.0,188,2,27352.0,2,0
0,0,1,1,152.0,273,2,29454.0,2,0
1,0,2,1,26.0,50,0,2630.0,2,1
1,0,0,1,26.0,132,0,26755.0,2,0
1,1,1,0,152.0,30,2,29298.0,0,0
1,0,0,1,124.0,185,0,32080.0,1,0
0,0,1,1,152.0,129,2,29573.0,2,1
0,0,0,1,26.0,214,0,50430.0,0,1
1,0,0,1,124.0,12,0,43797.0,0,1
1,1,1,0,152.0,203,2,26262.0,0,0
0,0,1,1,152.0,168,2,27923.0,0,0
1,0,1,0,160.0,94,2,31814.0,2,0
1,1,1,0,152.0,229,2,32933.0,2,0
0,1,1,0,152.0,254,2,29197.0,0,0
0,1,1,0,152.0,285,2,30123.0,1,0
1,1,1,0,152.0,209,2,30230.0,2,0
0,0,0,1,156.0,19,2,2630.0,2,1
1,0,0,1,26.0,214,0,25974.0,1,0
1,0,0,1,154.0,297,0,30780.0,1,0
0,1,1,0,152.0,39,2,30546.0,0,0
0,1,1,0,152.0,37,2,27620.0,0,0
0,1,1,0,152.0,95,2,30889.0,0,0
0,1,1,0,152.0,65,2,30846.0,0,0
1,1,1,0,152.0,197,2,32174.0,0,0
1,0,0,1,124.0,17,0,31423.0,0,1
0,1,1,0,152.0,289,2,32092.0,0,0
1,1,1,0,160.0,56,2,28708.0,0,0
1,0,2,1,163.0,83,0,2630.0,1,1
1,0,0,1,124.0,92,0,38891.0,0,1
0,0,2,1,26.0,116,1,56513.0,0,1
0,0,0,1,124.0,277,0,19686.0,2,1
1,0,0,1,26.0,36,0,36968.0,2,1
1,1,1,0,152.0,25,2,27535.0,2,0
1,0,1,1,152.0,249,2,24463.0,0,1
0,0,0,1,152.0,22,0,61800.375,0,1
0,0,0,1,26.0,287,0,31506.0,2,0
0,1,1,0,152.0,192,2,26534.0,0,0
0,0,0,1,26.0,118,0,2630.0,0,1
0,0,0,1,124.0,267,0,22797.0,2,1
0,0,0,1,156.0,296,2,26800.0,0,0
1,0,0,1,26.0,63,0,27406.0,0,1
0,1,0,0,152.0,271,0,28489.0,0,0
1,0,0,1,124.0,42,0,48249.0,0,1
0,0,0,1,26.0,252,0,32435.0,2,1
0,0,1,0,152.0,85,2,28967.0,0,0
1,0,0,1,26.0,90,0,21396.0,0,1
1,1,1,0,152.0,75,2,31880.0,2,0
1,1,1,0,152.0,216,2,28317.0,0,0
1,1,0,0,152.0,139,0,25519.0,0,0
0,0,1,1,152.0,239,2,27906.0,0,0
0,1,0,0,26.0,183,1,29305.0,2,0
0,1,1,0,152.0,180,2,27767.0,0,0
0,0,1,0,152.0,131,2,30498.0,2,0
1,0,0,1,124.0,277,0,54156.0,0,1
1,0,0,1,124.0,184,0,32876.0,0,1
1,1,1,0,152.0,106,2,27894.0,2,0
0,1,1,0,152.0,157,2,32717.0,2,0
0,0,0,1,156.0,18,0,28584.0,0,0
1,1,1,0,152.0,117,2,31965.0,0,0
0,0,1,1,152.0,46,2,25960.0,0,0
1,0,0,1,26.0,126,1,32537.0,2,1
0,0,1,1,156.0,180,2,27631.0,0,0
0,1,1,0,152.0,213,2,28526.0,2,0
1,0,2,1,26.0,160,1,36422.0,0,1
0,0,1,1,152.0,98,2,30653.0,0,0
1,0,1,1,152.0,256,2,26386.0,2,0
0,0,1,1,151.0,108,2,29516.0,0,0
1,0,0,1,122.0,148,0,29547.0,0,1
1,0,0,1,124.0,77,1,35485.0,0,1
0,0,0,1,26.0,290,0,38027.0,0,1
1,0,0,1,26.0,128,0,34347.0,0,1
1,0,0,1,26.0,250,0,33964.0,0,1
1,0,1,1,160.0,152,2,30205.0,2,0
0,0,1,1,152.0,156,0,2630.0,1,1
1,0,0,1,26.0,223,0,56005.0,0,1
0,0,1,1,152.0,18,2,28737.0,2,0
0,0,1,1,154.0,37,2,35114.0,0,1
0,0,0,1,26.0,230,0,35521.0,2,1
1,0,0,1,26.0,68,0,2630.0,0,1
1,1,1,0,152.0,111,2,27576.0,0,0
0,0,1,1,124.0,41,2,31497.0,0,1
1,1,0,0,152.0,100,0,27945.0,2,0
1,0,1,1,124.0,18,2,30077.0,2,1
1,1,1,0,152.0,49,2,32022.0,2,0
1,0,0,1,26.0,10,0,32713.0,0,1
0,0,0,1,26.0,59,0,61800.375,0,1
1,0,0,1,124.0,131,0,2630.0,2,1
1,0,0,1,26.0,48,0,42356.0,0,1
1,0,0,1,124.0,107,2,28268.0,2,1
0,0,1,1,156.0,294,0,21704.0,0,1
1,1,1,0,152.0,106,2,31155.0,0,0
1,0,0,1,26.0,283,0,31715.0,2,1
1,1,1,0,152.0,33,2,31190.0,0,0
0,1,1,0,152.0,12,2,28032.0,0,0
0,0,1,1,152.0,52,2,28781.0,2,0
0,1,1,0,152.0,31,2,31191.0,0,0
1,1,1,0,152.0,215,2,32073.0,0,0
1,0,2,1,124.0,176,0,25610.0,2,1
0,1,1,0,152.0,25,2,32089.0,0,0
0,1,1,0,152.0,105,2,25225.0,2,0
1,1,1,0,152.0,106,2,29762.0,2,0
1,0,1,1,152.0,30,2,28303.0,0,0
0,1,0,1,152.0,60,0,26845.0,0,0
1,0,0,1,26.0,186,0,31140.0,0,1
0,1,1,0,152.0,179,2,32714.0,0,0
1,0,1,1,160.0,109,2,30870.0,2,0
1,1,1,0,160.0,81,2,29683.0,2,0
0,0,0,1,124.0,96,0,49211.0,0,1
0,0,0,1,26.0,270,0,34175.0,0,1
1,0,0,1,157.0,146,0,2630.0,0,1
1,0,1,1,122.0,172,2,47058.0,0,1
1,1,1,0,152.0,286,2,28919.0,2,0
0,0,1,1,152.0,21,2,31294.0,2,0
0,1,1,0,151.0,42,2,28352.0,2,0
0,1,1,0,152.0,22,2,31088.0,2,0
1,0,0,1,26.0,294,0,36656.0,0,1
1,1,1,0,152.0,73,2,30474.0,0,0
1,0,1,0,152.0,109,2,26493.0,0,0
1,0,1,1,152.0,71,2,30747.0,0,0
0,0,0,1,26.0,12,0,35459.0,0,1
0,0,2,1,26.0,15,0,40610.0,0,1
0,1,1,0,152.0,268,2,30200.0,0,0
0,1,0,0,11.0,121,0,28419.0,0,0
0,1,1,0,152.0,255,2,30390.0,0,0
0,0,1,1,156.0,69,0,37956.0,0,1
0,1,1,0,152.0,212,2,26438.0,0,0
0,1,1,0,152.0,141,2,32136.0,0,0
0,1,1,0,152.0,86,2,27793.0,0,0
1,0,1,1,152.0,117,2,27827.0,0,0
0,1,1,0,152.0,63,2,28376.0,0,0
1,0,1,1,156.0,256,0,2630.0,2,1
1,0,0,1,26.0,199,0,43618.0,0,1
0,0,0,1,163.0,246,2,30367.0,0,0
0,0,0,1,124.0,235,0,36041.0,0,1
1,0,0,1,124.0,72,0,26380.0,2,1
0,0,1,1,124.0,125,2,31669.0,0,1
0,0,0,1,157.0,53,0,2630.0,2,1
0,0,0,1,124.0,157,1,28985.0,0,0
1,0,1,1,151.0,252,2,28969.0,2,0
1,0,0,1,52.0,127,0,41032.0,0,1
0,0,0,1,26.0,22,0,61800.375,0,1
0,1,0,0,152.0,130,0,27556.0,0,0
0,0,0,1,26.0,119,0,30458.0,2,0
1,0,0,1,26.0,74,0,41347.0,0,1
0,0,2,1,26.0,193,0,28670.0,0,1
0,1,1,0,152.0,34,2,25940.0,2,0
0,1,1,0,152.0,265,2,29045.0,1,0
1,0,0,1,155.0,213,2,2630.0,2,1
0,0,2,1,155.0,154,0,2630.0,0,1
1,0,0,1,155.0,176,0,28825.0,0,1
1,0,1,1,152.0,252,2,30014.0,2,0
1,0,1,1,26.0,70,2,53631.0,0,1
1,0,0,1,157.0,30,0,26862.0,0,0
1,0,0,1,156.0,269,0,2630.0,0,1
1,0,1,1,152.0,68,2,38407.0,0,1
1,0,1,1,160.0,270,2,29894.0,0,0
1,0,0,1,26.0,271,0,25908.0,0,1
0,1,0,0,154.0,224,0,25768.0,0,0
0,0,0,1,26.0,66,0,29612.0,0,1
1,0,0,1,124.0,209,0,27364.0,0,1
1,0,0,1,26.0,60,0,50217.0,0,1
0,0,0,1,158.0,92,0,2630.0,0,1
1,0,0,1,124.0,102,0,2630.0,0,1
1,0,0,1,26.0,284,0,43466.0,0,1
0,1,1,0,152.0,247,2,26208.0,0,0
1,0,0,1,157.0,208,0,2630.0,0,1
1,0,0,1,124.0,102,0,2630.0,0,1
0,1,1,0,152.0,114,2,28856.0,0,0
1,0,0,1,139.0,58,0,26323.0,0,1
0,0,0,1,26.0,233,0,30104.0,0,1
1,0,2,1,26.0,260,0,61800.375,0,1
1,1,1,0,152.0,243,0,32899.0,2,0
0,1,1,0,152.0,116,2,31322.0,0,0
1,0,0,1,124.0,135,0,43097.0,0,1
0,0,0,1,124.0,116,0,46163.0,0,1
0,0,0,1,122.0,267,0,28216.0,0,1
0,1,1,0,152.0,213,2,31491.0,0,0
0,1,1,0,152.0,32,2,29337.0,0,0
1,0,0,1,26.0,143,0,38361.0,2,1
1,0,0,0,124.0,237,0,27704.0,0,0
0,0,0,1,26.0,93,0,31054.0,2,1
1,0,0,1,26.0,299,0,61800.375,0,1
0,1,1,0,152.0,233,2,30950.0,2,0
0,0,0,1,26.0,295,0,51478.0,0,1
0,1,1,1,151.0,264,2,27968.0,0,0
1,0,1,0,124.0,199,2,31723.0,0,0
0,0,0,1,122.0,165,0,25037.0,0,0
1,0,0,1,23.0,214,0,38172.0,0,1
1,0,1,1,152.0,72,0,28084.0,0,0
1,0,0,1,156.0,180,0,2630.0,2,1
0,0,0,1,124.0,98,0,35289.0,2,1
1,0,0,1,26.0,60,1,28531.0,0,0
1,0,0,1,157.0,285,0,2630.0,2,1
1,1,1,0,152.0,244,2,28754.0,0,0
0,0,1,1,152.0,134,2,26797.0,2,0
1,1,1,0,152.0,165,2,32184.0,2,0
0,0,1,1,152.0,297,2,25401.0,0,1
0,1,0,0,152.0,100,1,25865.0,0,0
1,0,1,1,26.0,159,2,46925.0,0,1
1,1,1,0,152.0,184,2,31840.0,0,0
1,1,0,1,29.0,30,1,32230.0,0,0
0,0,0,1,124.0,158,0,2630.0,0,1
1,0,0,1,124.0,250,0,27862.0,0,0
1,0,0,1,61.0,122,0,53394.0,0,1
0,0,0,1,26.0,64,0,35878.0,0,1
0,0,0,1,124.0,33,2,50406.0,2,1
0,1,1,1,152.0,57,2,25401.0,2,0
1,0,2,1,124.0,87,0,44537.0,0,1
1,1,1,0,160.0,172,2,28216.0,1,0
0,0,0,1,156.0,282,0,2630.0,0,1
1,1,0,0,22.0,278,1,26959.0,2,0
1,0,1,0,160.0,14,2,32500.0,2,0
1,0,0,1,156.0,177,2,31415.0,0,1
0,1,0,0,26.0,71,0,28409.0,0,0
0,0,1,1,151.0,139,2,30725.0,2,0
1,0,1,1,156.0,126,2,2630.0,0,1
0,1,1,0,152.0,215,2,26365.0,2,0
1,1,1,0,152.0,30,2,27417.0,0,0
1,0,0,1,124.0,228,0,44745.0,0,1
1,0,0,1,157.0,266,0,2630.0,0,1
1,1,0,0,124.0,152,0,32182.0,0,0
0,0,1,1,152.0,197,2,31229.0,2,0
1,0,0,1,124.0,86,2,29922.0,1,1
0,0,0,1,163.0,203,0,27392.0,0,0
1,0,1,1,152.0,195,2,30838.0,0,0
1,0,0,1,124.0,136,0,31044.0,0,1
1,0,0,1,26.0,82,0,2630.0,2,1
1,1,1,0,152.0,295,2,30680.0,1,0
1,1,1,0,152.0,288,2,28791.0,0,0
1,0,0,1,16.0,15,0,29324.0,2,0
0,1,1,1,152.0,60,2,27706.0,2,0
1,1,0,0,124.0,69,0,31510.0,0,0
0,1,1,0,152.0,217,2,28992.0,0,0
0,0,0,1,26.0,290,0,41379.0,0,1
1,0,0,1,120.0,172,0,21898.0,0,1
1,0,0,1,26.0,116,0,31707.0,0,1
0,0,0,1,25.0,66,0,44424.0,0,1
1,0,0,1,124.0,267,0,38879.0,0,1
0,1,1,0,160.0,289,2,27917.0,0,0
1,0,0,1,124.0,71,0,27880.0,2,1
1,0,0,1,26.0,12,0,41357.0,0,1
1,0,0,1,29.0,198,0,48868.0,0,1
1,0,0,1,26.0,276,0,2630.0,1,1
0,0,0,1,124.0,214,0,61800.375,0,1
0,0,1,1,160.0,232,2,31536.0,0,0
1,0,0,1,26.0,216,0,30027.0,1,0
1,1,0,0,26.0,178,0,28309.0,0,0
1,0,0,1,26.0,222,0,25601.0,0,1
1,0,0,1,26.0,64,0,26458.0,0,1
1,1,1,0,152.0,183,2,27889.0,0,0
1,1,0,0,26.0,270,1,27531.0,0,0
0,1,0,1,116.0,226,0,30851.0,0,0
1,0,1,1,124.0,296,0,28612.0,0,1
0,0,0,1,157.0,77,0,29249.0,2,1
0,0,0,1,124.0,60,0,32113.0,0,1
0,1,1,0,152.0,166,2,27191.0,0,0
0,1,1,0,152.0,52,2,28878.0,2,0
1,1,1,0,160.0,138,2,29422.0,2,0
1,0,2,1,156.0,83,0,2630.0,0,1
0,0,0,1,122.0,186,0,24307.0,0,1
0,1,1,0,152.0,189,0,30970.0,0,0
0,0,0,1,122.0,70,0,40790.0,0,1
1,0,0,1,26.0,74,0,45241.0,0,1
1,0,2,1,124.0,181,0,27629.0,0,1
0,0,0,1,157.0,272,0,2630.0,1,1
1,0,0,1,26.0,37,1,40082.0,0,1
1,1,0,0,29.0,215,1,25644.0,1,0
0,0,0,1,124.0,176,0,26247.0,2,1
1,0,2,1,124.0,105,0,52151.0,0,1
0,0,0,1,26.0,99,0,2630.0,0,1
1,1,1,0,152.0,165,2,26197.0,0,0
1,0,0,1,24.0,101,0,34332.0,2,1
1,0,0,1,26.0,234,0,54585.0,0,1
1,0,0,1,26.0,37,1,30703.0,2,0
0,0,0,0,152.0,259,0,31177.0,0,0
0,1,1,0,152.0,126,2,28780.0,0,0
1,0,0,1,124.0,44,0,27496.0,0,1
0,0,0,1,124.0,111,0,38381.0,2,1
1,0,0,1,124.0,196,0,47995.0,0,1
0,1,1,0,160.0,33,2,27240.0,2,0
1,1,1,0,152.0,141,2,30277.0,2,0
0,1,1,0,152.0,217,2,31427.0,0,0
1,0,2,1,124.0,201,0,44303.0,0,1
0,1,1,0,152.0,285,2,31902.0,0,0
1,0,0,1,122.0,261,0,48103.0,0,1
0,1,1,0,152.0,232,2,27858.0,2,0
1,1,1,0,160.0,14,2,31085.0,0,0
1,0,1,1,152.0,285,2,23646.0,2,1
1,0,2,1,26.0,211,1,48296.0,0,1
0,1,1,1,152.0,291,2,27001.0,0,0
0,1,1,0,152.0,297,2,28293.0,0,0
0,0,0,1,154.0,12,0,42746.0,2,1
1,1,1,0,160.0,211,2,30632.0,2,0
0,1,1,0,152.0,219,2,25461.0,0,0
1,0,0,1,156.0,264,1,2630.0,0,1
0,0,0,1,26.0,35,0,39734.0,0,1
0,1,1,0,152.0,141,2,32178.0,0,0
1,0,0,1,124.0,102,0,21851.0,0,1
1,0,0,1,157.0,209,0,28976.0,0,1
1,1,0,1,124.0,40,2,27232.0,0,1
1,0,0,1,124.0,275,0,30170.0,0,1
0,0,0,1,26.0,141,0,28846.0,2,0
0,1,1,0,152.0,85,2,32802.0,2,0
0,0,0,1,55.0,63,0,43967.0,0,1
1,0,2,1,26.0,116,0,35498.0,0,1
1,0,0,1,26.0,189,0,2630.0,0,1
0,1,1,0,152.0,206,2,30540.0,0,0
0,1,1,0,152.0,94,2,31159.0,0,0
0,1,1,0,160.0,51,2,31190.0,0,0
0,1,1,0,152.0,84,2,31935.0,0,0
1,0,0,1,26.0,209,0,45153.0,0,1
0,1,1,0,152.0,200,2,28421.0,0,0
0,0,0,1,55.0,66,0,46975.0,0,1
0,0,2,1,124.0,15,0,44850.0,0,1
1,0,0,1,124.0,212,0,36928.0,2,1
0,0,2,1,125.0,70,0,46709.0,0,1
0,0,0,1,124.0,215,0,26226.0,0,0
1,1,1,0,152.0,151,2,27607.0,0,0
0,0,1,1,152.0,45,2,30024.0,2,0
0,0,0,1,26.0,136,0,41633.0,0,1
1,0,0,1,124.0,292,0,2630.0,0,1
0,1,1,0,152.0,108,2,28247.0,0,0
0,1,1,0,152.0,12,2,31606.0,0,0
1,0,2,1,124.0,59,1,41135.0,0,1
1,0,1,1,152.0,125,2,2630.0,0,1
0,1,1,0,152.0,166,2,29780.0,2,0
1,0,0,1,26.0,31,0,29464.0,0,1
0,0,0,1,26.0,57,0,31875.0,2,0
0,1,1,0,152.0,173,2,27873.0,0,0
1,0,0,1,124.0,62,1,2630.0,0,1
0,0,1,1,124.0,168,2,2630.0,0,1
0,0,0,1,26.0,45,0,29369.0,0,0
1,0,0,1,124.0,93,1,27948.0,0,1
0,1,1,0,160.0,29,2,27161.0,0,0
1,0,0,1,154.0,60,0,26793.0,2,1
0,0,2,1,26.0,53,0,48520.0,0,1
1,1,0,0,124.0,184,0,31374.0,0,0
0,0,0,1,124.0,91,0,26587.0,0,1
0,0,0,1,26.0,20,0,36848.0,0,1
0,1,0,0,26.0,130,0,31026.0,0,0
0,0,0,1,154.0,219,0,31870.0,0,0
0,0,0,1,26.0,143,0,35873.0,0,1
0,0,0,1,124.0,56,0,23276.0,0,1
0,1,1,0,152.0,256,2,27524.0,0,0
0,1,1,0,152.0,85,2,26936.0,0,0
1,0,1,1,152.0,247,2,31837.0,0,0
1,1,1,0,152.0,172,2,28552.0,2,0
1,1,1,0,152.0,201,2,26449.0,0,0
0,1,1,0,151.0,256,2,31473.0,0,0
1,1,1,0,160.0,140,2,25937.0,2,0
0,0,0,1,122.0,178,0,61800.375,0,1
1,1,1,0,152.0,138,0,27818.0,0,0
1,1,0,0,124.0,42,0,2630.0,2,1
1,0,0,1,158.0,30,0,2630.0,0,1
1,0,1,1,152.0,72,2,25703.0,0,0
0,0,0,1,124.0,263,0,38939.0,2,1
0,1,0,0,26.0,211,0,27765.0,0,0
1,0,0,1,26.0,23,0,35668.0,0,1
0,0,0,1,26.0,270,1,41694.0,0,1
0,0,0,1,124.0,292,2,27381.0,0,0
1,0,0,1,26.0,40,0,30273.0,0,1
0,0,0,1,26.0,73,1,31805.0,0,0
1,1,1,0,152.0,165,2,32736.0,2,0
1,1,1,0,152.0,237,2,29052.0,0,0
0,1,1,0,152.0,83,2,27127.0,2,0
1,1,1,0,152.0,272,2,29506.0,0,0
0,1,1,0,152.0,241,2,25380.0,2,0
1,1,1,0,151.0,228,2,26171.0,0,0
0,0,1,1,152.0,36,2,31327.0,2,0
1,0,0,1,26.0,161,0,58141.0,0,1
0,0,0,1,122.0,219,0,21592.0,2,1
0,0,0,1,124.0,51,2,49731.0,0,1
1,0,0,1,124.0,289,0,2630.0,2,1
1,0,0,1,26.0,190,0,24710.0,0,1
1,1,1,0,152.0,65,2,28785.0,0,0
1,0,0,1,156.0,294,0,31270.0,2,1
1,1,1,0,152.0,82,2,29521.0,2,0
0,0,2,1,52.0,233,1,49686.0,0,1
0,1,0,0,122.0,83,0,29899.0,0,0
0,0,1,1,152.0,18,2,25713.0,0,0
1,0,0,1,124.0,70,0,42008.0,0,1
0,0,1,1,152.0,145,2,34633.0,2,1
1,0,0,1,124.0,36,0,29255.0,0,1
1,0,0,1,124.0,176,0,18988.0,0,1
1,0,0,1,154.0,172,0,31136.0,2,1
1,1,1,0,152.0,53,2,25640.0,2,0
0,0,0,1,26.0,164,0,31229.0,0,0
0,1,1,0,152.0,165,2,29323.0,2,0
0,0,0,1,26.0,117,0,39408.0,0,1
0,0,2,1,26.0,296,1,61800.375,0,1
0,1,1,0,152.0,45,2,30624.0,2,0
0,1,1,0,152.0,177,2,30851.0,0,0
0,1,1,0,160.0,108,2,29636.0,0,0
1,1,1,0,152.0,24,2,30661.0,0,0
0,0,0,1,124.0,252,0,29792.0,0,1
0,1,1,0,152.0,268,2,28547.0,0,0
1,0,0,1,26.0,263,0,38304.0,0,1
1,0,1,1,152.0,196,2,27918.0,0,0
0,1,1,0,152.0,272,2,30853.0,0,0
1,0,2,1,124.0,232,1,55297.0,0,1
0,1,0,0,26.0,278,0,32695.0,0,0
1,1,1,0,152.0,218,2,28833.0,0,0
0,1,1,0,152.0,242,2,32689.0,0,0
1,0,0,1,26.0,149,0,32468.0,0,1
0,0,0,1,26.0,41,0,49788.0,0,1
0,0,0,1,124.0,77,0,44843.0,0,1
0,1,1,0,152.0,21,2,28566.0,2,0
0,0,0,1,66.0,54,0,2630.0,0,1
1,1,1,0,152.0,170,2,28622.0,2,0
1,1,1,0,152.0,250,2,29102.0,0,0
0,0,0,1,26.0,298,0,37541.0,0,1
1,0,2,1,124.0,101,0,28740.0,0,1
0,1,1,0,152.0,14,2,26702.0,2,0
0,1,1,0,152.0,157,2,28679.0,0,0
0,0,1,1,152.0,106,2,31331.0,2,1
1,1,0,0,124.0,289,0,30473.0,0,0
1,1,1,0,152.0,217,2,27893.0,0,0
1,0,0,1,26.0,250,0,38744.0,0,1
1,0,1,1,152.0,185,2,30255.0,2,0
1,1,0,0,152.0,188,0,30144.0,0,0
0,0,0,1,157.0,279,0,2630.0,0,1
1,0,2,1,26.0,27,0,2630.0,0,1
1,1,1,0,160.0,88,2,29866.0,0,0
1,0,0,1,26.0,166,0,59586.0,0,1
1,1,1,0,152.0,113,2,26262.0,2,0
1,1,0,0,8.0,244,0,31424.0,0,0
0,0,1,1,152.0,147,2,34048.0,0,1
0,1,1,0,152.0,161,2,31503.0,0,0
0,0,0,1,26.0,150,0,34013.0,0,1
0,0,0,1,26.0,107,0,38332.0,0,1
1,0,1,0,155.0,182,2,31458.0,0,0
1,1,1,0,153.0,19,2,28958.0,0,0
1,0,0,1,156.0,11,0,2630.0,0,1
0,0,1,0,160.0,27,2,30886.0,2,0
1,1,1,0,152.0,129,2,25220.0,0,0
0,0,0,1,124.0,157,0,57300.0,2,1
1,0,0,1,26.0,90,0,38291.0,0,1
0,1,1,0,152.0,35,2,27973.0,1,0
0,0,0,1,26.0,106,0,40793.0,2,1
1,0,2,1,26.0,174,0,42409.0,0,1
0,0,0,1,26.0,16,0,24994.0,0,1
0,1,1,0,152.0,285,2,30501.0,2,0
1,0,2,1,26.0,13,1,40134.0,0,1
0,0,0,1,26.0,42,0,34315.0,0,1
0,1,1,0,152.0,77,2,29373.0,2,0
1,1,1,0,152.0,261,2,26399.0,0,0
1,0,0,1,157.0,267,0,2630.0,2,1
0,0,0,1,124.0,189,0,55206.0,0,1
0,0,0,1,124.0,40,0,35386.0,0,1
1,0,0,1,124.0,35,0,2630.0,2,1
